split,class,kind,path,source,metadata
train,empty,synthetic,train/synthetic/empty/synthetic_0280.jpg,train/empty/original_0010.jpg,"{""zoom"":0.6802487672753174,""offset_x"":104,""offset_y"":206,""distance"":""far"",""rotation"":7.064741636472959,""perspective"":true,""horizontal_flip"":true,""brightness"":0.772391656174044,""contrast"":0.9664887952276822,""saturation"":0.9535461671254326,""temperature"":0.1076577609226396,""blur"":0.0,""noise_sigma"":4.894098559077797,""jpeg_quality"":54}"
train,empty,synthetic,train/synthetic/empty/synthetic_0281.jpg,train/empty/original_0011.jpg,"{""zoom"":0.6878109420563,""offset_x"":95,""offset_y"":132,""distance"":""far"",""rotation"":-3.07264312862506,""perspective"":true,""horizontal_flip"":false,""brightness"":1.1087378907407692,""contrast"":0.7414757477696422,""saturation"":0.6555648564370339,""temperature"":0.06290011672646881,""blur"":0.0,""noise_sigma"":2.831954110964377,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0282.jpg,train/empty/original_0012.jpg,"{""zoom"":0.596966726174659,""offset_x"":69,""offset_y"":140,""distance"":""far"",""rotation"":5.95132492077383,""perspective"":true,""horizontal_flip"":false,""brightness"":0.9962114939897841,""contrast"":0.861509789875802,""saturation"":1.0124264872013775,""temperature"":-0.12017696375793183,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0283.jpg,train/empty/original_0013.jpg,"{""zoom"":0.8041137458236738,""offset_x"":141,""offset_y"":90,""distance"":""medium"",""rotation"":-7.917651120372832,""perspective"":false,""horizontal_flip"":true,""brightness"":0.8788336582911526,""contrast"":0.7985074080227421,""saturation"":0.6955515488967569,""temperature"":-0.059196777438526915,""blur"":0.0,""noise_sigma"":3.9154383079823254,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0284.jpg,train/empty/original_0014.jpg,"{""zoom"":0.6170992814469183,""offset_x"":59,""offset_y"":68,""distance"":""far"",""rotation"":4.688290564126552,""perspective"":true,""horizontal_flip"":false,""brightness"":1.3168556462383085,""contrast"":0.842673945449561,""saturation"":1.212380312484715,""temperature"":0.026352037868539596,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0285.jpg,train/empty/original_0015.jpg,"{""zoom"":1.1096228169048823,""offset_x"":-36,""offset_y"":-38,""distance"":""close"",""rotation"":-5.622934125073563,""perspective"":false,""horizontal_flip"":false,""brightness"":0.8731611795020497,""contrast"":1.2374742165345403,""saturation"":0.8302558514234083,""temperature"":0.011314484631857663,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0286.jpg,train/empty/original_0016.jpg,"{""zoom"":0.8382066360743861,""offset_x"":28,""offset_y"":97,""distance"":""medium"",""rotation"":2.2458988493542567,""perspective"":true,""horizontal_flip"":false,""brightness"":0.9379251806871907,""contrast"":1.1503867664205667,""saturation"":0.917537914310023,""temperature"":-0.014029492860977877,""blur"":0.19274065540065335,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0287.jpg,train/empty/original_0017.jpg,"{""zoom"":1.029433954534551,""offset_x"":-11,""offset_y"":-18,""distance"":""close""}"
train,empty,synthetic,train/synthetic/empty/synthetic_0288.jpg,train/empty/original_0018.jpg,"{""zoom"":0.6220979112280798,""offset_x"":218,""offset_y"":79,""distance"":""far"",""rotation"":8.838172730631165,""perspective"":true,""horizontal_flip"":false,""brightness"":1.1517437131636505,""contrast"":1.0177878400446976,""saturation"":1.205456828975478,""temperature"":0.15175000635324146,""blur"":0.0,""noise_sigma"":3.07127641496741,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0289.jpg,train/empty/original_0019.jpg,"{""zoom"":0.9503677138337019,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":-5.574565560692308,""perspective"":true,""horizontal_flip"":true,""brightness"":1.2385772686522152,""contrast"":1.0429149151626769,""saturation"":1.1362747263577695,""temperature"":-0.04159642011608647,""blur"":0.25093082648315357,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0290.jpg,train/empty/original_0020.jpg,"{""zoom"":0.8649141782000425,""offset_x"":33,""offset_y"":0,""distance"":""medium"",""rotation"":8.566824339624294,""perspective"":true,""horizontal_flip"":false,""brightness"":0.774654384285677,""contrast"":0.8998666129507837,""saturation"":1.2638468563907574,""temperature"":-0.012183541414599874,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":54}"
train,empty,synthetic,train/synthetic/empty/synthetic_0291.jpg,train/empty/original_0021.jpg,"{""zoom"":0.6692533451021013,""offset_x"":175,""offset_y"":220,""distance"":""far"",""rotation"":-6.8348902958072415,""perspective"":false,""horizontal_flip"":true,""brightness"":1.0397930126071058,""contrast"":1.211233384505793,""saturation"":0.6641155570953319,""temperature"":-0.09979160444380594,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0292.jpg,train/empty/original_0022.jpg,"{""zoom"":0.6182257318065316,""offset_x"":166,""offset_y"":110,""distance"":""far"",""rotation"":1.7740656245112518,""perspective"":true,""horizontal_flip"":true,""brightness"":1.2775169171214402,""contrast"":0.8355112742200606,""saturation"":0.750879843590186,""temperature"":-0.061703101820178366,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0293.jpg,train/empty/original_0023.jpg,"{""zoom"":0.7572721971457211,""offset_x"":27,""offset_y"":41,""distance"":""medium"",""rotation"":6.850623596421411,""perspective"":false,""horizontal_flip"":true,""brightness"":1.1261264728246108,""contrast"":1.0817117623404733,""saturation"":1.1194889781854884,""temperature"":0.01105494008779509,""blur"":1.2212279266215693,""noise_sigma"":7.293448503983294,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0294.jpg,train/empty/original_0024.jpg,"{""zoom"":0.5744363160036271,""offset_x"":70,""offset_y"":117,""distance"":""far"",""rotation"":4.191447906858546,""perspective"":false,""horizontal_flip"":false,""brightness"":1.0172172823284247,""contrast"":1.1878889936756503,""saturation"":0.8811573661605304,""temperature"":-0.08980970613240455,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0295.jpg,train/empty/original_0025.jpg,"{""zoom"":0.7438013083705222,""offset_x"":30,""offset_y"":41,""distance"":""medium"",""rotation"":-3.658966995938324,""perspective"":true,""horizontal_flip"":false,""brightness"":0.8215037168864139,""contrast"":0.7908894390712814,""saturation"":1.2264925399045925,""temperature"":-0.07990008444865232,""blur"":0.0,""noise_sigma"":3.577247141107878,""jpeg_quality"":56}"
train,empty,synthetic,train/synthetic/empty/synthetic_0296.jpg,train/empty/original_0026.jpg,"{""zoom"":0.7290051354223694,""offset_x"":69,""offset_y"":181,""distance"":""medium"",""rotation"":0.12034066889562922,""perspective"":true,""horizontal_flip"":true,""brightness"":1.0986905313231567,""contrast"":1.1157210954270396,""saturation"":0.9495068519108498,""temperature"":-0.11999797273064913,""blur"":0.6366143897856535,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0297.jpg,train/empty/original_0027.jpg,"{""zoom"":0.7399133110935217,""offset_x"":8,""offset_y"":70,""distance"":""medium"",""rotation"":2.9743996786742013,""perspective"":false,""horizontal_flip"":false,""brightness"":0.8415197467399937,""contrast"":1.1043238257269556,""saturation"":0.8965618039066052,""temperature"":0.045826773356753,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":69}"
train,empty,synthetic,train/synthetic/empty/synthetic_0298.jpg,train/empty/original_0028.jpg,"{""zoom"":1.0574430549712033,""offset_x"":-33,""offset_y"":-38,""distance"":""close"",""rotation"":5.922002271928736,""perspective"":true,""horizontal_flip"":true,""brightness"":0.9958600000867923,""contrast"":1.0579297404604553,""saturation"":1.2549041051050964,""temperature"":0.14345921914791968,""blur"":0.9877501767835694,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0299.jpg,train/empty/original_0029.jpg,"{""zoom"":0.7046631065198062,""offset_x"":174,""offset_y"":19,""distance"":""far"",""rotation"":-5.9736376541355,""perspective"":true,""horizontal_flip"":false,""brightness"":1.3125971313373679,""contrast"":0.7378137495427322,""saturation"":1.1342463611339766,""temperature"":-0.04704567609176433,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0300.jpg,train/empty/original_0030.jpg,"{""zoom"":0.8531113553986062,""offset_x"":92,""offset_y"":107,""distance"":""medium"",""rotation"":8.548316937108073,""perspective"":false,""horizontal_flip"":false,""brightness"":1.271081327482956,""contrast"":1.0030411973469953,""saturation"":1.2372746845800306,""temperature"":-0.1550919548116598,""blur"":0.0,""noise_sigma"":7.97026957468295,""jpeg_quality"":72}"
train,empty,synthetic,train/synthetic/empty/synthetic_0301.jpg,train/empty/original_0001.jpg,"{""zoom"":0.6738731068412217,""offset_x"":54,""offset_y"":218,""distance"":""far"",""rotation"":2.2177296688437043,""perspective"":false,""horizontal_flip"":false,""brightness"":0.6872158321578287,""contrast"":1.1812068723819729,""saturation"":0.9805841851823991,""temperature"":-0.15454797500169032,""blur"":0.6476988809123454,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0302.jpg,train/empty/original_0002.jpg,"{""zoom"":1.0276610111376216,""offset_x"":0,""offset_y"":-18,""distance"":""close"",""rotation"":-8.559160234537481,""perspective"":true,""horizontal_flip"":false,""brightness"":1.0524868937688758,""contrast"":0.9986461993507688,""saturation"":1.2870344154333835,""temperature"":-0.039885034445264755,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":52}"
train,empty,synthetic,train/synthetic/empty/synthetic_0303.jpg,train/empty/original_0003.jpg,"{""zoom"":0.9155669732924874,""offset_x"":0,""offset_y"":81,""distance"":""medium"",""rotation"":0.510157292053794,""perspective"":true,""horizontal_flip"":true,""brightness"":1.0166439664082758,""contrast"":0.8471678010409011,""saturation"":1.2599528054940126,""temperature"":-0.12622539034991437,""blur"":0.857674259425239,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0304.jpg,train/empty/original_0004.jpg,"{""zoom"":0.856118201472762,""offset_x"":91,""offset_y"":138,""distance"":""medium"",""rotation"":0.44804843560991614,""perspective"":true,""horizontal_flip"":true,""brightness"":1.0148909325983402,""contrast"":0.9212028624161379,""saturation"":1.2344522128513282,""temperature"":0.05755889496152278,""blur"":0.0,""noise_sigma"":2.304566735095332,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0305.jpg,train/empty/original_0005.jpg,"{""zoom"":0.7301679624247873,""offset_x"":48,""offset_y"":245,""distance"":""medium"",""rotation"":1.374143353621399,""perspective"":true,""horizontal_flip"":false,""brightness"":1.2980768519610226,""contrast"":0.829908204109853,""saturation"":1.2440529188142109,""temperature"":0.10208282143922628,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0306.jpg,train/empty/original_0006.jpg,"{""zoom"":0.5704839708579053,""offset_x"":134,""offset_y"":218,""distance"":""far"",""rotation"":8.188615025278708,""perspective"":true,""horizontal_flip"":true,""brightness"":0.9440030245831895,""contrast"":0.8172207089630815,""saturation"":0.7037644374370603,""temperature"":-0.0463836891255054,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":73}"
train,empty,synthetic,train/synthetic/empty/synthetic_0307.jpg,train/empty/original_0007.jpg,"{""zoom"":0.9588092213137817,""offset_x"":0,""offset_y"":40,""distance"":""medium"",""rotation"":-1.021861666085715,""perspective"":true,""horizontal_flip"":false,""brightness"":0.9491382413195117,""contrast"":0.8320832580563579,""saturation"":0.9665655199187031,""temperature"":-0.13188119463295028,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0308.jpg,train/empty/original_0008.jpg,"{""zoom"":1.0717316060238522,""offset_x"":-42,""offset_y"":-39,""distance"":""close"",""rotation"":-5.050732694592396,""perspective"":true,""horizontal_flip"":false,""brightness"":1.012764731656999,""contrast"":0.767270967205609,""saturation"":1.0528093443442845,""temperature"":0.07077909775531019,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0309.jpg,train/empty/original_0009.jpg,"{""zoom"":0.7014477407675823,""offset_x"":117,""offset_y"":37,""distance"":""far"",""rotation"":0.8578720958111319,""perspective"":true,""horizontal_flip"":true,""brightness"":1.1837655668299805,""contrast"":1.1036165469201205,""saturation"":1.120385249262223,""temperature"":0.004953170373257015,""blur"":0.7731145061618223,""noise_sigma"":0.0,""jpeg_quality"":84}"
train,empty,synthetic,train/synthetic/empty/synthetic_0310.jpg,train/empty/original_0010.jpg,"{""zoom"":0.7148399421470926,""offset_x"":88,""offset_y"":16,""distance"":""far"",""rotation"":2.0415434405412327,""perspective"":false,""horizontal_flip"":false,""brightness"":0.9540695552565537,""contrast"":0.985855705707598,""saturation"":0.9134502015559668,""temperature"":0.09274346680265963,""blur"":0.7251462740496045,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0311.jpg,train/empty/original_0011.jpg,"{""zoom"":0.9459395985066801,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":-5.200359056939046,""perspective"":true,""horizontal_flip"":true,""brightness"":1.0269430558260257,""contrast"":1.0988146761287054,""saturation"":1.2599359933020193,""temperature"":-0.05542396618419375,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0312.jpg,train/empty/original_0012.jpg,"{""zoom"":0.9794549504371922,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":-8.25314574420833,""perspective"":true,""horizontal_flip"":true,""brightness"":0.8283615593976713,""contrast"":0.7419862936235778,""saturation"":0.8348352818671173,""temperature"":-0.026703306210679012,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0313.jpg,train/empty/original_0013.jpg,"{""zoom"":0.8936541190970819,""offset_x"":77,""offset_y"":102,""distance"":""medium"",""rotation"":-6.004710378557755,""perspective"":false,""horizontal_flip"":false,""brightness"":1.3097244552370382,""contrast"":0.7256001413429682,""saturation"":1.1351778251361637,""temperature"":0.051914081886973995,""blur"":0.9964332066757617,""noise_sigma"":6.6283704372369625,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0314.jpg,train/empty/original_0014.jpg,"{""zoom"":0.9535984964653524,""offset_x"":33,""offset_y"":0,""distance"":""medium"",""rotation"":-2.790560220942762,""perspective"":true,""horizontal_flip"":false,""brightness"":1.1520295312464026,""contrast"":0.8008590305253136,""saturation"":1.0176478754500815,""temperature"":-0.1310325684423779,""blur"":0.5922679570570571,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0315.jpg,train/empty/original_0015.jpg,"{""zoom"":1.0886193402196538,""offset_x"":-11,""offset_y"":-50,""distance"":""close"",""rotation"":8.443400452851165,""perspective"":true,""horizontal_flip"":false,""brightness"":1.204272481086777,""contrast"":1.1477080979742087,""saturation"":0.7184493571311267,""temperature"":-0.06891356117440306,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":45}"
train,empty,synthetic,train/synthetic/empty/synthetic_0316.jpg,train/empty/original_0016.jpg,"{""zoom"":0.5752078719567109,""offset_x"":245,""offset_y"":126,""distance"":""far"",""rotation"":8.629185421236944,""perspective"":false,""horizontal_flip"":false,""brightness"":1.1947070998574223,""contrast"":0.9302691298540697,""saturation"":0.8835917849765507,""temperature"":-0.1166100672360643,""blur"":0.0,""noise_sigma"":3.834917249508276,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0317.jpg,train/empty/original_0017.jpg,"{""zoom"":0.8733184689750921,""offset_x"":83,""offset_y"":3,""distance"":""medium"",""rotation"":-8.33283767038358,""perspective"":true,""horizontal_flip"":true,""brightness"":1.0016976125158374,""contrast"":1.0539498371809097,""saturation"":1.245228119622832,""temperature"":0.05210267296607238,""blur"":0.0,""noise_sigma"":7.622667489883179,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0318.jpg,train/empty/original_0018.jpg,"{""zoom"":1.08167074524874,""offset_x"":-30,""offset_y"":-27,""distance"":""close"",""rotation"":1.2266916557283487,""perspective"":false,""horizontal_flip"":false,""brightness"":1.1823566660169673,""contrast"":0.8340185378249173,""saturation"":0.8601582518076932,""temperature"":0.07399288666224141,""blur"":0.0,""noise_sigma"":4.881299752911696,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0319.jpg,train/empty/original_0019.jpg,"{""zoom"":0.8553899848118001,""offset_x"":104,""offset_y"":139,""distance"":""medium"",""rotation"":5.930120396311924,""perspective"":true,""horizontal_flip"":false,""brightness"":1.1935568849813896,""contrast"":1.2482086707251647,""saturation"":0.6523894658585129,""temperature"":-0.09421574452659912,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":73}"
train,empty,synthetic,train/synthetic/empty/synthetic_0320.jpg,train/empty/original_0020.jpg,"{""zoom"":1.0613641078331602,""offset_x"":-2,""offset_y"":-23,""distance"":""close"",""rotation"":-8.115605455147417,""perspective"":true,""horizontal_flip"":false,""brightness"":0.7766605148651209,""contrast"":1.079883747713902,""saturation"":0.7406876933856626,""temperature"":0.026332172316441554,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0321.jpg,train/empty/original_0021.jpg,"{""zoom"":1.0791040560078409,""offset_x"":-25,""offset_y"":-12,""distance"":""close"",""rotation"":-8.21818792747601,""perspective"":false,""horizontal_flip"":true,""brightness"":0.9680785343113456,""contrast"":0.9904439775728293,""saturation"":1.0362101538464334,""temperature"":-0.10649513825663856,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":58}"
train,empty,synthetic,train/synthetic/empty/synthetic_0322.jpg,train/empty/original_0022.jpg,"{""zoom"":0.6680639528581963,""offset_x"":188,""offset_y"":187,""distance"":""far"",""rotation"":1.307805514732669,""perspective"":false,""horizontal_flip"":true,""brightness"":1.1271342117868972,""contrast"":1.1265307401347253,""saturation"":0.9798795521742297,""temperature"":0.06388705979187997,""blur"":0.3391462594871172,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0323.jpg,train/empty/original_0023.jpg,"{""zoom"":1.0192183164764346,""offset_x"":-14,""offset_y"":-8,""distance"":""close"",""rotation"":-3.724961241043255,""perspective"":true,""horizontal_flip"":true,""brightness"":1.2812018412023765,""contrast"":0.9034355298297595,""saturation"":1.0998502344066106,""temperature"":-0.13075998408418527,""blur"":0.7678192624259566,""noise_sigma"":6.454754950840989,""jpeg_quality"":45}"
train,empty,synthetic,train/synthetic/empty/synthetic_0324.jpg,train/empty/original_0024.jpg,"{""zoom"":0.8091225386740264,""offset_x"":72,""offset_y"":183,""distance"":""medium"",""rotation"":6.365463334441873,""perspective"":true,""horizontal_flip"":true,""brightness"":0.7487589526003664,""contrast"":1.2909752631039177,""saturation"":0.8479175406126574,""temperature"":-0.08980731210283242,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0325.jpg,train/empty/original_0025.jpg,"{""zoom"":0.5705890023972842,""offset_x"":155,""offset_y"":306,""distance"":""far"",""rotation"":-7.653383230509725,""perspective"":false,""horizontal_flip"":false,""brightness"":1.0906554430871345,""contrast"":0.7360595780264716,""saturation"":1.13445280188269,""temperature"":0.14581420224913047,""blur"":0.4360731467202996,""noise_sigma"":3.6332756952091865,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0326.jpg,train/empty/original_0026.jpg,"{""zoom"":1.0980701605371,""offset_x"":-47,""offset_y"":-30,""distance"":""close"",""rotation"":-3.123763446192388,""perspective"":true,""horizontal_flip"":false,""brightness"":0.7634034765823501,""contrast"":1.0502812094149252,""saturation"":0.7821246486622653,""temperature"":-0.11964122313436157,""blur"":0.2898649393239545,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0327.jpg,train/empty/original_0027.jpg,"{""zoom"":0.7986565039836064,""offset_x"":120,""offset_y"":20,""distance"":""medium"",""rotation"":-0.6950486448992077,""perspective"":true,""horizontal_flip"":false,""brightness"":1.1593140987212243,""contrast"":0.8054709847787745,""saturation"":0.8288777373367062,""temperature"":-0.11090331302503596,""blur"":0.0,""noise_sigma"":6.493602514061925,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0328.jpg,train/empty/original_0028.jpg,"{""zoom"":0.7687258342652494,""offset_x"":110,""offset_y"":0,""distance"":""medium"",""rotation"":3.612473271971881,""perspective"":false,""horizontal_flip"":false,""brightness"":1.2551939037198887,""contrast"":1.2164817534722319,""saturation"":0.925564280320256,""temperature"":0.010982610357411382,""blur"":1.1042848761993163,""noise_sigma"":0.0,""jpeg_quality"":76}"
train,empty,synthetic,train/synthetic/empty/synthetic_0329.jpg,train/empty/original_0029.jpg,"{""zoom"":0.8689105193217375,""offset_x"":0,""offset_y"":57,""distance"":""medium"",""rotation"":-6.512969075536111,""perspective"":false,""horizontal_flip"":true,""brightness"":0.9810587471906602,""contrast"":1.0977763027363725,""saturation"":1.0261843229043124,""temperature"":-0.058738148195796994,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0330.jpg,train/empty/original_0030.jpg,"{""zoom"":0.7167368235934409,""offset_x"":181,""offset_y"":124,""distance"":""far"",""rotation"":4.895202355618711,""perspective"":false,""horizontal_flip"":false,""brightness"":1.0973983521049595,""contrast"":0.8593633795982059,""saturation"":0.799090372764847,""temperature"":-0.022977367944119892,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":49}"
train,empty,synthetic,train/synthetic/empty/synthetic_0331.jpg,train/empty/original_0001.jpg,"{""zoom"":0.9293795825384752,""offset_x"":51,""offset_y"":0,""distance"":""medium""}"
train,empty,synthetic,train/synthetic/empty/synthetic_0332.jpg,train/empty/original_0002.jpg,"{""zoom"":0.6450374136195551,""offset_x"":212,""offset_y"":236,""distance"":""far"",""rotation"":-0.2941338000319149,""perspective"":false,""horizontal_flip"":true,""brightness"":1.1759647390839985,""contrast"":0.7833400861902341,""saturation"":0.9567307464643635,""temperature"":-0.06673510956298045,""blur"":0.5789712242126758,""noise_sigma"":4.019943828144168,""jpeg_quality"":49}"
train,empty,synthetic,train/synthetic/empty/synthetic_0333.jpg,train/empty/original_0003.jpg,"{""zoom"":0.658749095306027,""offset_x"":189,""offset_y"":153,""distance"":""far"",""rotation"":0.6229210668649294,""perspective"":true,""horizontal_flip"":true,""brightness"":1.306796740590572,""contrast"":1.192291121497973,""saturation"":0.8178466253630793,""temperature"":-0.14316451532102292,""blur"":1.0086332161587666,""noise_sigma"":4.036812243092314,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0334.jpg,train/empty/original_0004.jpg,"{""zoom"":1.0513722698112529,""offset_x"":-37,""offset_y"":-6,""distance"":""close"",""rotation"":1.949640360710264,""perspective"":false,""horizontal_flip"":false,""brightness"":0.938736309236561,""contrast"":0.799262388383416,""saturation"":1.2287418357322002,""temperature"":0.15850840401596963,""blur"":0.0,""noise_sigma"":4.128332961789777,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0335.jpg,train/empty/original_0005.jpg,"{""zoom"":0.7334383989519202,""offset_x"":101,""offset_y"":178,""distance"":""medium"",""rotation"":4.466454711236539,""perspective"":false,""horizontal_flip"":true,""brightness"":0.8246567828750374,""contrast"":0.9525342504050374,""saturation"":0.9315693636825577,""temperature"":-0.08177632012588053,""blur"":0.6341195882496505,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0336.jpg,train/empty/original_0006.jpg,"{""zoom"":1.0174227079375675,""offset_x"":-9,""offset_y"":-17,""distance"":""close"",""rotation"":4.255065694975464,""perspective"":false,""horizontal_flip"":true,""brightness"":0.8496218396380407,""contrast"":0.9060785919215103,""saturation"":0.9068728039168015,""temperature"":-0.06944386377611704,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0337.jpg,train/empty/original_0007.jpg,"{""zoom"":0.6382643637319947,""offset_x"":57,""offset_y"":237,""distance"":""far"",""rotation"":1.552325857371624,""perspective"":true,""horizontal_flip"":false,""brightness"":1.142164511359546,""contrast"":0.9904357018028738,""saturation"":0.7076203717378567,""temperature"":0.0458785864208886,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,empty,synthetic,train/synthetic/empty/synthetic_0338.jpg,train/empty/original_0008.jpg,"{""zoom"":0.6848377500133316,""offset_x"":44,""offset_y"":86,""distance"":""far"",""rotation"":4.917412462237252,""perspective"":true,""horizontal_flip"":true,""brightness"":1.271149702655424,""contrast"":1.1600071171077275,""saturation"":0.8863756086088369,""temperature"":-0.003741613926124071,""blur"":0.0,""noise_sigma"":3.3636135559527016,""jpeg_quality"":79}"
train,empty,synthetic,train/synthetic/empty/synthetic_0339.jpg,train/empty/original_0009.jpg,"{""zoom"":0.8371719897925494,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":-4.019440091970055,""perspective"":true,""horizontal_flip"":true,""brightness"":0.8444948942662623,""contrast"":0.9884312958270864,""saturation"":0.9113362472374491,""temperature"":-0.01137055651849575,""blur"":1.0372107036380558,""noise_sigma"":7.053305754451799,""jpeg_quality"":52}"
train,empty,synthetic,train/synthetic/empty/synthetic_0340.jpg,train/empty/original_0010.jpg,"{""zoom"":1.0148383613171303,""offset_x"":-8,""offset_y"":0,""distance"":""close"",""rotation"":2.68657153002942,""perspective"":false,""horizontal_flip"":false,""brightness"":1.0875356369011415,""contrast"":1.0487378105656842,""saturation"":1.202515396977485,""temperature"":-0.09912336523158069,""blur"":0.2545442412384567,""noise_sigma"":0.0,""jpeg_quality"":58}"
train,empty,synthetic,train/synthetic/empty/synthetic_0341.jpg,train/empty/original_0011.jpg,"{""zoom"":0.9923025160347156,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":-2.9084034373994916,""perspective"":true,""horizontal_flip"":false,""brightness"":1.1654091821589505,""contrast"":1.1122010385854655,""saturation"":0.9846132703990689,""temperature"":-0.06655853237302985,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":57}"
train,empty,synthetic,train/synthetic/empty/synthetic_0342.jpg,train/empty/original_0012.jpg,"{""zoom"":0.8303811551957798,""offset_x"":97,""offset_y"":128,""distance"":""medium"",""rotation"":-6.626029420518287,""perspective"":true,""horizontal_flip"":false,""brightness"":1.0309553405192373,""contrast"":1.1025226847915317,""saturation"":0.6716994810640884,""temperature"":-0.09800749839779996,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":74}"
